chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr6	146599497	146599934			inside intron	inside	456	inside intron	-382	1	36	inside transcription region	+	208797		ENSG00000118492.19	54160
chr6	146803352	146803745			inside exon	inside	79	inside exon	0	1	1	inside transcription region	-	1465		ENSG00000293211.1	338394
chr6	147516265	147518699			inside intron	inside	7039	inside intron	-6877	1	2	inside transcription region	+	228321		ENSG00000203727.4	166872
chr6	147821104	147821687			inside intron	inside	160401	inside intron	125784	2	3	inside transcription region	+	293234		ENSG00000227681.6	194844
chr6	148518872	148519139			inside intron	inside	4548	inside intron	407	2	4	inside transcription region	+	13161		ENSG00000111961.19	45692
chr6	148530572	148531215			inside intron	inside	3307	inside intron	310	2	3	inside transcription region	+	5552		ENSG00000111961.19	45693
chr6	148559499	148559682			downstream	downstream	216661				20		+	209206		ENSG00000111961.19	45685
chr6	148758257	148758753			inside intron	inside	11227	inside intron	-10579	1	8	inside transcription region	+	329960		ENSG00000111962.8	45694
chr6	148874801	148875006			inside intron	inside	127771	inside intron	11979	2	8	inside transcription region	+	329960		ENSG00000111962.8	45694
chr6	149320139	149320368			inside intron	inside	1557	inside intron	-1356	1	4	inside transcription region	+	28643		ENSG00000055208.20	9050
chr6	149431226	149431991			downstream	downstream	53023				6		-	38219		ENSG00000178199.14	141059
chr6	149749013	149749344			overlaps exon downstream	inside	321	overlaps exon downstream	0	1	3	inside transcription region	-	6027		ENSG00000120253.14	56078
chr6	149923674	149923738			promoter	promoter	553				3		-	4414		ENSG00000203722.8	166867
chr6	149979330	149983588			close to 3'	close to 3'	1859				2		+	1634		ENSG00000219298.1	179002
chr6	149984668	149987482			downstream	downstream	7197				2		+	1634		ENSG00000219298.1	179002
chr6	150419757	150420796			overlaps exon downstream	inside	477	overlaps exon downstream	0	2	3	inside transcription region	+	2706		ENSG00000297003.1	350509
chr6	150676831	150677786			inside intron	inside	43888	inside intron	-26044	3	4	inside transcription region	+	100730		ENSG00000120278.17	56112
chr6	151334902	151335085			inside intron	inside	9214	inside intron	-9016	1	3	inside transcription region	+	31085		ENSG00000131016.17	68695
chr6	151450676	151451174			overlaps exon upstream	inside	853	overlaps exon upstream	0	2	2	inside transcription region	+	1396		ENSG00000297566.1	351916
chr6	152485962	152486109			inside intron	inside	151290	inside intron	-989	14	16	inside transcription region	-	159483		ENSG00000131018.25	68748
chr6	153129415	153129494			inside intron	inside	1788	inside intron	1629	1	5	5' UTR	-	126823		ENSG00000091844.8	23678
chr6	155170905	155172230			inside intron	inside	21784	inside intron	-1988	4	22	inside transcription region	+	108069		ENSG00000146426.19	93723
chr6	155440969	155441260			inside intron	inside	14579	inside intron	-831	6	14	inside transcription region	-	60471		ENSG00000074771.4	15559
chr6	155837197	155838217			inside intron	inside	74050	inside intron	-4302	3	4	inside transcription region	-	98256		ENSG00000287092.2	310666
chr6	156662087	156662411			inside intron	inside	117606	inside intron	911	3	4	inside transcription region	-	146544		ENSG00000296922.1	350323
chr6	156719850	156720350			inside intron	inside	212	inside intron	-37	1	3	inside transcription region	+	24381		ENSG00000296950.1	350389
chr6	156953054	156953800			inside intron	inside	17509	inside intron	-17477	1	3	inside transcription region	+	137030		ENSG00000049618.25	8086
chr6	156963890	156964204			inside intron	inside	28345	inside intron	-28313	1	3	inside transcription region	+	137030		ENSG00000049618.25	8086
chr6	157273844	157274030			inside intron	inside	328	inside intron	-82	1	3	inside transcription region	+	12289		ENSG00000296864.1	350201
chr6	157282696	157283823			inside intron	inside	9180	inside intron	-1445	2	3	inside transcription region	+	12289		ENSG00000296864.1	350201
chr6	157513001	157513394			inside intron	inside	131811	inside intron	29190	2	9	inside transcription region	+	296967		ENSG00000175048.17	136306
chr6	157709145	157710036			inside intron	inside	8758	inside intron	-8673	1	6	5' UTR	+	174762		ENSG00000130340.17	67333
chr6	158080136	158080497			inside intron	inside	2456	inside intron	611	2	10	inside transcription region	+	20174		ENSG00000078269.15	17436
chr6	158209636	158210505			downstream	downstream	41286				3		+	30994		ENSG00000272047.4	289568
chr6	158213808	158215051			downstream	downstream	45458				3		+	30994		ENSG00000272047.4	289568
chr6	158326882	158328928			inside intron	inside	44041	inside intron	-44021	1	2	inside transcription region	+	145538		ENSG00000274023.1	293067
chr6	158705404	158705628			inside intron	inside	55350	inside intron	1601	7	18	inside transcription region	+	114817		ENSG00000164674.17	116782
chr6	159173066	159173408			inside intron	inside	3666	inside intron	-3360	1	23	inside transcription region	+	102708		ENSG00000164694.17	116835
chr6	159615924	159616855			inside intron	inside	45812	inside intron	-20719	2	2	inside transcription region	-	67759		ENSG00000286533.2	308518
chr6	159760819	159761542			overlaps exon downstream	inside	987	overlaps exon downstream	0	1	8	5' UTR	-	83410		ENSG00000291237.1	336361
chr6	160678902	160679826			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	-	12954		ENSG00000303834.1	367928
chr6	161476698	161476882			inside intron	inside	1250893	inside intron	71971	9	10	inside transcription region	-	1342679		ENSG00000185345.25	150341
chr6	161618169	161619088			inside intron	inside	1108676	inside intron	-48752	8	10	inside transcription region	-	1182652		ENSG00000185345.25	150342
chr6	163133282	163133678			inside intron	inside	4097	inside intron	4015	1	3	inside transcription region	-	22084		ENSG00000285553.1	305190
chr6	163236429	163237135			inside intron	inside	27153	inside intron	-27039	1	2	inside transcription region	+	95818		ENSG00000294900.1	344977
chr6	163259818	163260559			inside intron	inside	50542	inside intron	44372	2	2	inside transcription region	+	95818		ENSG00000294900.1	344977
chr6	163261111	163261372			inside intron	inside	51835	inside intron	43559	2	2	inside transcription region	+	95818		ENSG00000294900.1	344977
chr6	164030879	164031502			inside intron	inside	39257	inside intron	25545	2	3	inside transcription region	+	67344		ENSG00000288696.4	315431
chr6	164929239	164930046			inside intron	inside	37332	inside intron	-28417	2	4	inside transcription region	-	86505		ENSG00000309021.1	382672
chr6	165310090	165310653			overlaps exon upstream	inside	426	overlaps exon upstream	0	2	6	inside transcription region	+	7120		ENSG00000299106.1	355646
chr6	165529623	165530689			inside intron	inside	12817	inside intron	12750	1	14	inside transcription region	-	147166		ENSG00000112541.19	46425
chr6	165610976	165611826			inside intron	inside	375848	inside intron	-67407	4	4	inside transcription region	-	445019		ENSG00000112541.19	46426
chr6	165678557	165678694			inside intron	inside	308980	inside intron	32324	3	4	inside transcription region	-	445019		ENSG00000112541.19	46426
chr6	165885517	165885809			inside intron	inside	102224	inside intron	-12073	3	3	inside transcription region	-	115764		ENSG00000112541.19	46434
chr6	166095111	166097895			promoter	promoter	142				4		+	15236		ENSG00000231297.4	206597
chr6	166306481	166306646			inside exon	inside	1746	inside exon	0	1	1	3'UTR	-	3092		ENSG00000176381.6	138237
chr6	166783733	166785085			inside intron	inside	77585	inside intron	-12819	4	8	inside transcription region	-	354447		ENSG00000071242.13	13955
chr6	166955056	166955410			inside intron	inside	714	inside intron	686	1	8	inside transcription region	-	98030		ENSG00000249141.1	243768
chr6	167215103	167215692			upstream	upstream	4792				4		+	25432		ENSG00000280707.4	299981
chr6	167219978	167220185			promoter	promoter	299				4		+	25432		ENSG00000280707.4	299981
chr6	167378685	167379253			inside intron	inside	5257	inside intron	-592	4	4	inside transcription region	-	6651		ENSG00000290751.2	324946
chr6	167733799	167734080			downstream	downstream	20295				2		-	10227		ENSG00000297243.1	351196
chr6	167963887	167964604			inside intron	inside	11983	inside intron	1152	3	5	inside transcription region	+	18121		ENSG00000130396.22	67412
chr6	167996856	167997094			overlaps exon downstream	inside	16	overlaps exon downstream	0	1	4	inside transcription region	-	4214		ENSG00000229921.8	202135
chr6	168035124	168036416			inside intron	inside	17223	inside intron	-1092	4	8	inside transcription region	+	27188		ENSG00000125337.21	61416
chr6	168100897	168101013			inside intron	inside	498	inside intron	411	1	13	5' UTR	-	48345		ENSG00000153303.18	101368
chr6	168379198	168380281			inside intron	inside	5261	inside intron	-2007	3	3	inside transcription region	-	8719		ENSG00000295716.1	347061
chr6	168562481	168562696			inside intron	inside	121297	inside intron	-13277	7	13	inside transcription region	+	226808		ENSG00000112562.20	46476
chr6	169377741	169377963			inside intron	inside	10422	inside intron	-1963	2	2	inside transcription region	-	14704		ENSG00000226194.7	189553
chr6	169577512	169577716			covers exon(s)	inside	83040	covers exon(s)	0	9	14	3'UTR	-	231286		ENSG00000285733.1	305807
chr6	169653858	169655550			inside intron	inside	5206	inside intron	2725	3	14	3'UTR	-	231286		ENSG00000285733.1	305807
chr6	169868702	169868786			inside intron	inside	36606	inside intron	-1950	2	4	inside transcription region	+	58700		ENSG00000231690.6	207742
chr6	170152521	170152945			inside intron	inside	5287	inside intron	258	3	3	inside transcription region	+	6202		ENSG00000289623.3	319646
chr6	170185228	170185777			inside intron	inside	76956	inside intron	29	2	3	inside transcription region	-	96490		ENSG00000230960.4	205377
chr6	170267672	170267767			inside exon	inside	8995	inside exon	0	3	3	inside transcription region	-	10093		ENSG00000271820.2	289094
chr7	76392	77103			inside intron	inside	18580	inside intron	-4558	2	3	inside transcription region	-	24711		ENSG00000287883.2	314069
chr7	115199	115573			inside exon	inside	16461	inside exon	0	3	3	inside transcription region	-	16848		ENSG00000287883.2	314074
chr7	149946	150214			overlaps exon downstream	inside	168	overlaps exon downstream	0	1	2	inside transcription region	+	4160		ENSG00000240859.4	230818
chr7	159493	160338			inside intron	inside	9500	inside intron	4459	2	2	inside transcription region	+	15527		ENSG00000240859.4	230819
chr7	360016	360737			upstream	upstream	7913				2		-	7242		ENSG00000298696.1	354590
chr7	362159	362674			upstream	upstream	10056				2		-	7242		ENSG00000298696.1	354590
chr7	379451	379999			overlaps exon downstream	inside	92	overlaps exon downstream	0	1	3	inside transcription region	+	3353		ENSG00000249574.1	245092
chr7	437776	438047			overlaps exon upstream	inside	255	overlaps exon upstream	0	2	2	inside transcription region	-	1005		ENSG00000307503.1	378979
chr7	442628	443469			upstream	upstream	2609				3		+	1372		ENSG00000286764.2	309493
chr7	650776	650928			inside intron	inside	76413	inside intron	26300	4	5	inside transcription region	-	119945		ENSG00000188191.16	154878
chr7	711354	711599			overlaps exon upstream	inside	839	overlaps exon upstream	0	2	3	inside transcription region	-	7094		ENSG00000188191.16	154881
chr7	726168	726351			inside intron	inside	626	inside intron	252	1	2	inside transcription region	-	10358		ENSG00000188191.16	154882
chr7	749244	749374			inside intron	inside	21989	inside intron	5214	5	13	inside transcription region	+	58776		ENSG00000164818.16	117073
chr7	779127	779363			inside intron	inside	945	inside intron	-441	1	2	inside transcription region	+	1802		ENSG00000164818.16	117076
chr7	878129	878244			inside exon	inside	224	inside exon	0	1	5	5' UTR	+	13161		ENSG00000239857.7	229749
chr7	908769	910002			inside intron	inside	65547	inside intron	-3596	6	12	3'UTR	-	76771		ENSG00000240230.6	230223
chr7	993837	994018			downstream	downstream	144239				5		-	141271		ENSG00000146540.15	93797
chr7	1015925	1016134			inside intron	inside	122126	inside intron	-5781	3	5	inside transcription region	-	140627		ENSG00000146540.15	93803
chr7	1040365	1041708			inside intron	inside	11340	inside intron	1710	2	2	inside transcription region	+	14866		ENSG00000225146.1	186205
chr7	1124389	1125405			inside intron	inside	12855	inside intron	1851	2	5	inside transcription region	-	140627		ENSG00000146540.15	93803
chr7	1158848	1159471			covers exon(s)	inside	748	covers exon(s)	0	1	3	inside transcription region	-	3196		ENSG00000178381.13	141253
chr7	1160936	1161799			inside intron	inside	160	inside intron	-109	1	3	inside transcription region	+	2340		ENSG00000229043.4	200027
chr7	1169653	1170352			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	2	2	inside transcription region	-	813		ENSG00000301874.1	362964
chr7	1176085	1176250			downstream	downstream	16147				4		-	11406		ENSG00000307981.1	380140
chr7	1176692	1177035			downstream	downstream	15362				4		-	11406		ENSG00000307981.1	380140
chr7	1413357	1413663			downstream	downstream	23948				2		-	9146		ENSG00000164877.19	117183
chr7	1432867	1433162			inside intron	inside	26203	inside intron	1047	15	16	inside transcription region	-	30746		ENSG00000164877.19	117185
chr7	1579570	1580043			inside intron	inside	9401	inside intron	-165	2	4	inside transcription region	+	14463		ENSG00000230487.10	204017
chr7	1887839	1888060			inside intron	inside	354155	inside intron	10139	23	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	1912900	1913171			inside intron	inside	329044	inside intron	-14509	23	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	1920388	1921040			inside intron	inside	321175	inside intron	15646	22	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	2035037	2035309			inside intron	inside	206906	inside intron	-20394	18	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	2066547	2066819			inside intron	inside	175396	inside intron	2374	17	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	2104443	2104505			inside intron	inside	137710	inside intron	-35104	17	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	2166344	2166725			inside intron	inside	75490	inside intron	-17105	16	24	3'UTR	-	426411		ENSG00000286192.1	307175
chr7	2243067	2243498			inside intron	inside	162	inside intron	-18	1	4	inside transcription region	+	8240		ENSG00000106268.16	37973
chr7	2251802	2252441			inside exon	inside	62000	inside exon	0	11	11	3'UTR	-	62671		ENSG00000106266.11	37959
chr7	2353571	2353703			inside intron	inside	615	inside intron	518	1	4	5' UTR	-	79202		ENSG00000106266.11	37966
chr7	2389843	2390132			downstream	downstream	6145				3		+	4954		ENSG00000230914.4	205208
chr7	2393765	2393981			overlaps 3'	overlaps 3'	150	overlaps exon downstream	0	1	1	inside transcription region	-	284		ENSG00000271163.1	288439
chr7	2452223	2452436			downstream	downstream	48612				2		+	44873		ENSG00000136213.10	77593
chr7	2566686	2566901			inside intron	inside	127	inside intron	-83	1	6	5' UTR	+	11796		ENSG00000106012.19	37605
chr7	2601032	2601496			covers exon(s)	inside	2906	covers exon(s)	0	3	6	inside transcription region	+	9005		ENSG00000106012.19	37610
chr7	2664644	2665544			overlaps 3'	overlaps 3'	32658	overlaps exon downstream	0	14	14	3'UTR	+	32816		ENSG00000136295.16	77818
chr7	2678894	2679662			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	7	5' UTR	+	37007		ENSG00000174945.14	136199
chr7	2757802	2758347			inside intron	inside	55272	inside intron	6364	5	5	inside transcription region	+	62595		ENSG00000174945.14	136204
chr7	2795906	2796459			inside intron	inside	18799	inside intron	-762	2	2	inside transcription region	-	20291		ENSG00000146535.15	93795
chr7	3083192	3083869			covers exon(s)	inside	34180	covers exon(s)	0	3	4	inside transcription region	-	40039		ENSG00000217455.9	178652
chr7	3592416	3593025			inside intron	inside	290829	inside intron	26054	2	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	3722317	3723368			inside intron	inside	420730	inside intron	-80211	4	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	3821289	3821700			covers exon(s)	inside	519702	covers exon(s)	0	5	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	4006015	4006478			inside intron	inside	704428	inside intron	4487	15	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	4017792	4017976			inside intron	inside	716205	inside intron	-439	17	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	4050431	4050585			inside intron	inside	748844	inside intron	-967	18	44	inside transcription region	+	964821		ENSG00000146555.20	93806
chr7	4204329	4205246			inside intron	inside	74644	inside intron	632	10	20	inside transcription region	+	139315		ENSG00000146555.20	93810
chr7	4334658	4335569			downstream	downstream	74631				2		-	27656		ENSG00000309840.1	384619
chr7	4358140	4358399			downstream	downstream	51801				2		-	27656		ENSG00000309840.1	384619
chr7	4415862	4416808			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	-	3608		ENSG00000299792.1	357433
chr7	4642695	4642785			inside intron	inside	420	inside intron	-182	1	4	inside transcription region	+	4690		ENSG00000286874.2	309911
chr7	4661937	4662136			inside intron	inside	19708	inside intron	12456	4	4	inside transcription region	+	33004		ENSG00000286874.2	309897
chr7	4791865	4793166			inside exon	inside	16213	inside exon	0	17	17	3'UTR	+	18743		ENSG00000242802.9	233951
chr7	4807520	4808325			inside intron	inside	7008	inside intron	-1803	2	2	inside transcription region	-	10088		ENSG00000157927.17	106159
chr7	4846366	4846440			inside intron	inside	37276	inside intron	-9760	3	15	inside transcription region	-	86661		ENSG00000157927.17	106156
chr7	4861576	4862167			inside intron	inside	21549	inside intron	15437	2	15	inside transcription region	-	86661		ENSG00000157927.17	106156
chr7	4960347	4960480			inside intron	inside	1411	inside intron	-1244	1	2	inside transcription region	+	4386		ENSG00000295125.1	345500
chr7	5045055	5045501			inside intron	inside	61337	inside intron	2531	3	8	5' UTR	+	89503		ENSG00000272968.5	291389
chr7	5071777	5072038			inside intron	inside	25866	inside intron	323	5	6	inside transcription region	+	27310		ENSG00000272968.5	291390
chr7	5072693	5072831			inside intron	inside	568	inside intron	90	3	3	inside transcription region	+	1098		ENSG00000273313.1	292164
chr7	5077757	5078079			downstream	downstream	5632				3		+	1098		ENSG00000273313.1	292164
chr7	5131277	5132591			overlaps exon upstream	inside	11967	overlaps exon upstream	0	4	4	inside transcription region	-	13406		ENSG00000291037.2	329055
chr7	5144077	5144757			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	-	13554		ENSG00000291037.2	329054
chr7	5157528	5157769			inside intron	inside	25534	inside intron	-5305	2	2	inside transcription region	-	31327		ENSG00000296039.1	348147
chr7	5241051	5241299			downstream	downstream	50818				13		+	43607		ENSG00000157954.15	106168
chr7	5275385	5275810			inside intron	inside	1016	inside intron	-893	1	5	5' UTR	+	17397		ENSG00000164638.11	116729
chr7	5282011	5282322			inside intron	inside	1618	inside intron	1472	1	2	inside transcription region	-	4690		ENSG00000294699.1	344555
chr7	5457409	5458130			inside intron	inside	55622	inside intron	-9565	5	7	inside transcription region	-	82417		ENSG00000155034.21	103037
chr7	5633682	5633966			inside intron	inside	16049	inside intron	7187	2	4	inside transcription region	-	27088		ENSG00000011275.19	3672
chr7	5693841	5694736			inside intron	inside	10525	inside intron	-423	3	4	inside transcription region	+	19956		ENSG00000309716.1	384353
chr7	5796101	5796300			inside intron	inside	1630	inside intron	-1213	1	2	inside transcription region	+	17456		ENSG00000304383.1	370589
chr7	5823752	5823958			inside intron	inside	373	inside intron	-225	1	6	inside transcription region	+	25561		ENSG00000291099.2	331376
chr7	5897802	5898385			promoter	promoter	340				2		+	1908		ENSG00000122674.12	58600
chr7	6082014	6082229			inside intron	inside	341	inside intron	-157	1	5	inside transcription region	+	7786		ENSG00000231704.8	207769
chr7	6103862	6103960			promoter	promoter	989				18		+	56615		ENSG00000106346.12	38148
chr7	6159546	6159925			inside intron	inside	54524	inside intron	-52	16	17	3'UTR	+	55609		ENSG00000106346.12	38153
chr7	6170370	6170916			overlaps exon downstream	inside	1221	overlaps exon downstream	0	3	5	inside transcription region	-	6403		ENSG00000008256.17	2557
chr7	6269546	6270713			inside intron	inside	1931	inside intron	1760	1	5	inside transcription region	-	85580		ENSG00000008256.17	2562
chr7	6373885	6373992			promoter	promoter	535				6		+	29440		ENSG00000136238.20	77641
chr7	6402793	6403066			inside exon	inside	28245	inside exon	0	7	7	3'UTR	+	29418		ENSG00000136238.20	77645
chr7	6576704	6577046			promoter	promoter	388				8		+	11544		ENSG00000136247.15	77678
chr7	6728974	6729416			inside intron	inside	18846	inside intron	765	4	14	inside transcription region	+	43734		ENSG00000290835.2	325977
chr7	6817049	6817504			covers exon(s)	inside	4925	covers exon(s)	0	3	3	inside transcription region	-	7785		ENSG00000146574.16	93826
chr7	6826358	6827586			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	14	5' UTR	-	27829		ENSG00000146574.16	93821
chr7	6839652	6840327			inside intron	inside	20059	inside intron	-3942	4	4	inside transcription region	-	25066		ENSG00000295745.1	347121
chr7	6856150	6856338			inside intron	inside	4048	inside intron	1285	3	4	inside transcription region	-	25066		ENSG00000295745.1	347121
chr7	6857653	6858264			overlaps exon upstream	inside	2109	overlaps exon upstream	0	3	4	inside transcription region	-	3778		ENSG00000295745.1	347122
chr7	6930465	6931373			overlaps exon upstream	inside	2010	overlaps exon upstream	0	3	3	inside transcription region	+	2981		ENSG00000295758.1	347169
chr7	7641704	7641944			overlaps exon downstream	inside	952	overlaps exon downstream	0	2	5	inside transcription region	+	363301		ENSG00000283549.1	302300
chr7	7772348	7772769			inside intron	inside	131596	inside intron	28900	4	5	inside transcription region	+	363301		ENSG00000283549.1	302300
chr7	8263098	8263269			inside intron	inside	435	inside intron	-261	1	4	inside transcription region	+	6618		ENSG00000244239.2	235968
chr7	8440100	8440487			inside intron	inside	4905	inside intron	-4332	1	2	inside transcription region	+	316188		ENSG00000122584.13	58538
chr7	8628803	8628906			inside intron	inside	193608	inside intron	122101	2	2	inside transcription region	+	316188		ENSG00000122584.13	58538
chr7	8722519	8724412			inside intron	inside	32232	inside intron	26595	2	2	inside transcription region	+	61700		ENSG00000122584.13	58539
chr7	8896043	8896899			upstream	upstream	41888				1		+	582		ENSG00000236748.1	223556
chr7	8998892	8999046			downstream	downstream	60105				1		+	582		ENSG00000236748.1	223556
chr7	9189407	9190193			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	inside transcription region	-	92324		ENSG00000278254.5	297251
chr7	9551794	9552684			upstream	upstream	62294				1		+	1007		ENSG00000233876.2	214845
chr7	9596676	9597308			upstream	upstream	17670				1		+	1007		ENSG00000233876.2	214845
chr7	9726144	9726200			inside intron	inside	203316	inside intron	-14232	5	5	inside transcription region	-	217783		ENSG00000295572.1	346545
chr7	10055202	10056345			inside intron	inside	29136	inside intron	28930	1	2	inside transcription region	-	86251		ENSG00000287409.2	312319
chr7	10122185	10122957			upstream	upstream	36691				2		-	103985		ENSG00000287409.2	312318
chr7	10467807	10468991			inside intron	inside	310953	inside intron	-15028	3	3	inside transcription region	-	330124		ENSG00000283117.2	301642
chr7	10892301	10893863			upstream	upstream	8115				1		+	96		ENSG00000201774.1	165894
chr7	10973244	10973367			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	16	5' UTR	+	136985		ENSG00000106443.17	38258
chr7	11091484	11091890			inside intron	inside	30199	inside intron	19459	3	4	inside transcription region	+	108338		ENSG00000106443.17	38268
chr7	12423797	12424376			downstream	downstream	46711				3		-	37664		ENSG00000295809.1	347273
chr7	12685784	12685946			inside intron	inside	745	inside intron	591	1	3	inside transcription region	-	12632		ENSG00000298048.1	353116
chr7	12770426	12772254			inside intron	inside	44274	inside intron	-12109	3	8	inside transcription region	+	978388		ENSG00000229618.4	201488
chr7	13849980	13850870			downstream	downstream	24880				3		-	21395		ENSG00000224330.3	183957
chr7	13992127	13992740			promoter	promoter	702				7		-	55532		ENSG00000006468.15	1754
chr7	14407338	14408314			inside intron	inside	494685	inside intron	-61946	21	23	inside transcription region	-	693927		ENSG00000136267.14	77719
chr7	14457165	14457981			inside intron	inside	445018	inside intron	20179	20	23	inside transcription region	-	693927		ENSG00000136267.14	77719
chr7	15839270	15839920			inside intron	inside	35401	inside intron	-11744	2	4	inside transcription region	-	82054		ENSG00000286376.2	307899
chr7	16066843	16067909			inside intron	inside	2430	inside intron	680	3	3	inside transcription region	+	4745		ENSG00000301543.1	361937
chr7	16586470	16587179			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	-	2975		ENSG00000224280.1	183861
chr7	16587703	16588248			promoter	promoter	946				1		-	2975		ENSG00000224280.1	183861
chr7	16830114	16831606			inside intron	inside	33906	inside intron	-12740	2	4	inside transcription region	+	216488		ENSG00000289189.3	317735
chr7	16835609	16837269			inside intron	inside	39401	inside intron	-18235	2	4	inside transcription region	+	216488		ENSG00000289189.3	317735
chr7	16851237	16851833			inside intron	inside	55029	inside intron	-33863	2	4	inside transcription region	+	216488		ENSG00000289189.3	317735
chr7	16877585	16877719			inside intron	inside	81377	inside intron	36236	3	4	inside transcription region	+	216488		ENSG00000289189.3	317735
chr7	17297354	17298192			inside intron	inside	264	inside intron	240	1	3	inside transcription region	-	10209		ENSG00000237773.9	227062
chr7	17785095	17786801			downstream	downstream	153693				26		-	149733		ENSG00000071189.21	13918
chr7	18865131	18867317			inside intron	inside	13731	inside intron	7160	2	6	inside transcription region	+	144943		ENSG00000048052.25	7716
chr7	19193781	19195144			downstream	downstream	46899				1		+	498		ENSG00000304049.1	368683
chr7	20778862	20779359			downstream	downstream	55768				8		+	53944		ENSG00000004846.17	845
chr7	20782963	20783259			inside exon	inside	3627	inside exon	0	2	2	3'UTR	-	4607		ENSG00000164651.18	116749
chr7	20791754	20792646			inside intron	inside	2414	inside intron	-2300	1	2	inside transcription region	+	38453		ENSG00000300678.1	359870
chr7	21262092	21262565			downstream	downstream	41731				3		+	21809		ENSG00000299245.1	355962
chr7	21544170	21544865			inside intron	inside	724	inside intron	140	2	2	inside transcription region	+	1703		ENSG00000105877.19	37350
chr7	21944311	21944399			inside intron	inside	474	inside intron	277	1	4	5' UTR	-	36452		ENSG00000164649.20	116748
chr7	22000923	22002318			upstream	upstream	55020				3		-	37702		ENSG00000164649.20	116746
chr7	22103700	22103881			downstream	downstream	253273				26		-	238918		ENSG00000136237.20	77629
chr7	22500732	22500801			inside intron	inside	132124	inside intron	-5845	2	4	5' UTR	-	140248		ENSG00000105889.16	37378
chr7	22523812	22524032			inside intron	inside	108893	inside intron	-28925	2	4	5' UTR	-	140248		ENSG00000105889.16	37378
chr7	22524930	22525379			inside intron	inside	107546	inside intron	-30043	2	4	5' UTR	-	140248		ENSG00000105889.16	37378
chr7	22550456	22550824			inside intron	inside	82101	inside intron	-55569	2	4	5' UTR	-	140248		ENSG00000105889.16	37378
chr7	22727667	22728289			inside intron	inside	427	inside intron	-32	2	4	inside transcription region	+	2575		ENSG00000136244.12	77675
chr7	22821268	22821856			inside intron	inside	954	inside intron	820	1	2	inside transcription region	-	5147		ENSG00000196683.12	158481
chr7	23181214	23181454			promoter	promoter	387				7		+	19114		ENSG00000136243.18	77656
chr7	23182892	23183074			inside intron	inside	826	inside intron	-685	1	6	inside transcription region	+	18901		ENSG00000136243.18	77663
chr7	23205239	23205977			overlaps exon downstream	inside	82	overlaps exon downstream	0	1	2	inside transcription region	-	5928		ENSG00000285926.2	306407
chr7	23490380	23491014			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	+	891		ENSG00000232818.2	211416
chr7	24574739	24575125			inside intron	inside	726	inside intron	-460	1	8	5' UTR	+	92047		ENSG00000105926.16	37390
chr7	24758167	24758265			promoter	promoter	227				9		-	59449		ENSG00000105928.16	37399
chr7	25094494	25095712			inside intron	inside	57909	inside intron	-9380	3	4	inside transcription region	+	87524		ENSG00000296268.1	348612
chr7	25565950	25566571			downstream	downstream	184461				5		-	181626		ENSG00000223561.9	181374
chr7	25926045	25926288			downstream	downstream	26399				2		-	13501		ENSG00000293754.1	342182
chr7	25940228	25940735			inside intron	inside	190061	inside intron	-766	6	6	inside transcription region	-	191534		ENSG00000293754.1	342188
chr7	25951948	25952141			inside exon	inside	742	inside exon	0	2	2	inside transcription region	-	1057		ENSG00000293754.1	342190
chr7	26099981	26101142			inside intron	inside	29638	inside intron	27207	2	3	inside transcription region	-	61277		ENSG00000293754.1	342216
chr7	26278212	26278775			downstream	downstream	16385				3		+	14894		ENSG00000297502.1	351818
chr7	26615187	26616144			inside intron	inside	49020	inside intron	1103	3	5	inside transcription region	-	65893		ENSG00000286507.2	308448
chr7	27247038	27247902			overlaps 3'	overlaps 3'	4236	overlaps exon downstream	0	3	3	3'UTR	+	5028		ENSG00000106038.13	37657
chr7	27457296	27457874			close to 3'	close to 3'	975				1		-	686		ENSG00000233830.2	214639
